municipio,latitude,longitude,mes,acidentes_previstos
"Município (-18.82, -42.7)",-18.8154,-42.7015,Nov,200
"Município (-18.82, -42.7)",-18.8154,-42.7015,Dez,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Jan,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Fev,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Mar,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Abr,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Mai,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Jun,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Jul,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Ago,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Set,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Out,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Nov,200
"Município (-18.82, -42.48)",-18.8196,-42.4769,Dez,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Jan,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Fev,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Mar,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Abr,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Mai,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Jun,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Jul,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Ago,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Set,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Out,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Nov,200
"Município (-18.82, -42.44)",-18.8235,-42.4388,Dez,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Jan,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Fev,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Mar,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Abr,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Mai,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Jun,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Jul,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Ago,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Set,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Out,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Nov,200
"Município (-18.84, -42.29)",-18.8411,-42.2867,Dez,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Jan,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Fev,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Mar,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Abr,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Mai,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Jun,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Jul,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Ago,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Set,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Out,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Nov,200
"Município (-18.84, -50.12)",-18.8414,-50.1208,Dez,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Jan,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Fev,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Mar,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Abr,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Mai,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Jun,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Jul,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Ago,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Set,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Out,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Nov,200
"Município (-18.84, -46.79)",-18.8425,-46.7901,Dez,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Jan,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Fev,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Mar,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Abr,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Mai,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Jun,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Jul,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Ago,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Set,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Out,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Nov,200
"Município (-18.85, -41.96)",-18.8545,-41.9555,Dez,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Jan,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Fev,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Mar,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Abr,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Mai,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Jun,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Jul,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Ago,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Set,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Out,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Nov,200
"Município (-18.86, -41.12)",-18.8594,-41.124,Dez,200
"Município (-18.87, -48.88)",-18.869,-48.881,Jan,200
"Município (-18.87, -48.88)",-18.869,-48.881,Fev,200
"Município (-18.87, -48.88)",-18.869,-48.881,Mar,200
"Município (-18.87, -48.88)",-18.869,-48.881,Abr,200
"Município (-18.87, -48.88)",-18.869,-48.881,Mai,200
"Município (-18.87, -48.88)",-18.869,-48.881,Jun,200
"Município (-18.87, -48.88)",-18.869,-48.881,Jul,200
"Município (-18.87, -48.88)",-18.869,-48.881,Ago,200
"Município (-18.87, -48.88)",-18.869,-48.881,Set,200
"Município (-18.87, -48.88)",-18.869,-48.881,Out,200
"Município (-18.87, -48.88)",-18.869,-48.881,Nov,200
"Município (-18.87, -48.88)",-18.869,-48.881,Dez,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Jan,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Fev,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Mar,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Mai,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Jun,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Jul,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Ago,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Set,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Out,200
"Município (-18.88, -47.58)",-18.8838,-47.5782,Dez,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Jan,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Fev,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Mar,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Abr,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Mai,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Jun,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Jul,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Ago,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Set,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Out,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Nov,200
"Município (-18.89, -43.08)",-18.8909,-43.0799,Dez,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Jan,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Fev,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Mar,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Abr,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Mai,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Jun,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Jul,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Ago,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Set,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Out,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Nov,200
"Município (-18.9, -45.53)",-18.8993,-45.5321,Dez,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Jan,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Fev,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Mar,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Abr,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Mai,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Jun,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Jul,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Ago,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Set,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Out,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Nov,200
"Município (-18.91, -40.08)",-18.907,-40.0759,Dez,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Jan,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Fev,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Mar,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Abr,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Mai,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Jun,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Jul,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Ago,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Set,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Out,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Nov,200
"Município (-18.91, -41.36)",-18.9097,-41.363,Dez,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Jan,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Fev,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Mar,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Abr,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Mai,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Jun,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Jul,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Ago,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Set,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Out,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Nov,200
"Município (-18.91, -48.27)",-18.9141,-48.2749,Dez,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Jan,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Fev,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Mar,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Abr,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Mai,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Jun,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Jul,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Ago,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Set,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Out,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Nov,200
"Município (-18.91, -50.65)",-18.9141,-50.6539,Dez,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Jan,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Fev,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Mar,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Abr,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Mai,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Jun,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Jul,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Ago,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Set,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Out,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Nov,200
"Município (-18.92, -54.84)",-18.9249,-54.8434,Dez,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Jan,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Fev,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Mar,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Abr,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Mai,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Jun,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Jul,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Ago,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Set,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Out,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Nov,200
"Município (-18.94, -46.99)",-18.9379,-46.9934,Dez,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Jan,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Fev,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Mar,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Abr,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Mai,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Jun,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Jul,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Ago,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Set,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Out,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Nov,200
"Município (-18.94, -46.67)",-18.944,-46.6669,Dez,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Jan,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Fev,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Mar,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Abr,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Mai,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Jun,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Jul,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Ago,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Set,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Out,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Nov,200
"Município (-18.96, -51.92)",-18.9607,-51.9232,Dez,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Jan,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Fev,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Mar,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Abr,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Mai,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Jun,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Jul,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Ago,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Set,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Out,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Nov,200
"Município (-18.96, -43.25)",-18.961,-43.2544,Dez,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Jan,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Fev,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Mar,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Abr,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Mai,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Jun,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Jul,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Ago,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Set,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Out,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Nov,200
"Município (-18.96, -41.1)",-18.9648,-41.0986,Dez,200
"Município (-18.97, -41.97)",-18.974,-41.97,Jan,200
"Município (-18.97, -41.97)",-18.974,-41.97,Mar,200
"Município (-18.97, -41.97)",-18.974,-41.97,Abr,200
"Município (-18.97, -41.97)",-18.974,-41.97,Ago,200
"Município (-18.97, -41.97)",-18.974,-41.97,Dez,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Jan,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Fev,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Mar,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Abr,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Mai,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Jun,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Jul,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Ago,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Set,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Out,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Nov,200
"Município (-18.98, -49.46)",-18.9772,-49.4639,Dez,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Jan,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Fev,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Mar,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Abr,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Mai,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Jun,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Jul,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Ago,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Set,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Out,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Nov,200
"Município (-18.98, -41.22)",-18.9807,-41.2235,Dez,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Jan,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Fev,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Mar,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Abr,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Mai,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Jun,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Jul,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Ago,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Set,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Out,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Nov,200
"Município (-18.98, -47.46)",-18.9819,-47.461,Dez,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Jan,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Fev,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Mar,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Abr,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Mai,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Jun,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Jul,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Ago,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Set,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Out,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Nov,200
"Município (-18.98, -41.65)",-18.9844,-41.6527,Dez,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Jan,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Fev,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Mar,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Abr,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Mai,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Jun,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Jul,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Ago,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Set,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Out,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Nov,200
"Município (-18.98, -40.74)",-18.9846,-40.7437,Dez,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Jan,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Fev,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Mar,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Abr,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Mai,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Jun,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Jul,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Ago,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Set,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Out,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Nov,200
"Município (-18.99, -46.32)",-18.991,-46.3167,Dez,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Jan,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Fev,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Mar,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Abr,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Mai,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Jun,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Jul,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Ago,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Set,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Out,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Nov,200
"Município (-19.0, -40.38)",-18.9958,-40.3849,Dez,200
"Município (-19.0, -44.04)",-18.9962,-44.0409,Jan,200
